id_inquilino,horario,ritmo,animacion,nivel_educativo,cine,leer ,deporte ,mascotas,comida,dieta,fumador,visitas,orden,musica_tipo,musica_alta,plan_perfecto,instrumento
1112,noche,madrugador,no,secundaria,no,si,si,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
1113,noche,nocturno,no,universitaria,si,si,no,sin mascotas,pedir comida,si,no,si,ordenada,clasica,si,salir,si
1114,noche,nocturno,si,universitaria,no,si,no,con mascotas,pedir comida,si,no,si,relajada,rock,si,salir,si
1115,mañana,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,no,si,si,ordenada,clasica,si,salir,si
1116,noche,nocturno,no,secundaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,reggaeton,no,salir,si
1117,mañana,madrugador,si,universitaria,no,no,no,sin mascotas,cocinar,no,si,no,ordenada,pop,no,salir,no
1118,mañana,madrugador,si,primaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,reggaeton,si,casa,no
1119,mañana,madrugador,si,universitaria,no,no,si,con mascotas,pedir comida,no,no,si,relajada,pop,no,salir,no
1120,mañana,madrugador,si,secundaria,no,si,si,con mascotas,pedir comida,si,si,no,relajada,reggaeton,no,salir,si
1121,noche,madrugador,no,secundaria,si,no,no,sin mascotas,pedir comida,si,si,no,relajada,reggaeton,si,salir,si
1122,noche,madrugador,no,secundaria,si,no,no,con mascotas,pedir comida,si,no,si,relajada,reggaeton,si,salir,si
1123,mañana,nocturno,si,primaria,no,no,si,sin mascotas,cocinar,no,no,si,ordenada,rock,si,casa,no
1124,mañana,madrugador,si,primaria,no,no,si,sin mascotas,cocinar,no,no,no,relajada,reggaeton,si,salir,no
1125,noche,madrugador,si,secundaria,si,si,no,con mascotas,pedir comida,no,no,si,relajada,reggaeton,si,salir,si
1126,noche,nocturno,no,secundaria,no,si,no,con mascotas,pedir comida,si,no,no,relajada,reggaeton,si,salir,si
1127,noche,madrugador,no,universitaria,si,si,si,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,si
1128,noche,nocturno,si,secundaria,si,si,no,sin mascotas,pedir comida,si,no,si,ordenada,reggaeton,si,salir,si
1129,mañana,nocturno,no,primaria,no,no,no,sin mascotas,pedir comida,no,no,no,ordenada,rock,si,casa,si
1130,mañana,nocturno,no,primaria,no,no,no,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
1131,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,cocinar,si,no,no,ordenada,pop,si,salir,no
1132,noche,nocturno,no,universitaria,si,si,no,con mascotas,cocinar,si,si,si,ordenada,clasica,si,salir,si
1133,noche,nocturno,si,universitaria,no,si,si,con mascotas,pedir comida,si,si,si,ordenada,reggaeton,si,casa,si
1134,noche,madrugador,no,secundaria,si,si,no,con mascotas,pedir comida,si,si,si,ordenada,reggaeton,si,casa,si
1135,mañana,madrugador,no,universitaria,no,si,si,sin mascotas,cocinar,no,no,no,ordenada,pop,no,casa,no
1136,noche,nocturno,no,secundaria,si,si,si,con mascotas,cocinar,si,si,si,relajada,reggaeton,si,casa,si
1137,noche,nocturno,no,secundaria,si,si,no,con mascotas,pedir comida,no,si,no,relajada,reggaeton,si,salir,si
1138,mañana,madrugador,si,primaria,si,no,si,sin mascotas,pedir comida,si,no,no,ordenada,pop,no,casa,no
1139,noche,madrugador,si,universitaria,si,si,no,sin mascotas,pedir comida,si,si,no,relajada,clasica,si,casa,si
1140,mañana,madrugador,no,primaria,no,no,si,con mascotas,cocinar,no,si,si,ordenada,clasica,no,casa,no
1141,mañana,madrugador,si,secundaria,no,no,no,sin mascotas,cocinar,si,no,no,ordenada,rock,no,casa,no
1142,noche,nocturno,no,primaria,si,si,no,con mascotas,pedir comida,si,no,si,ordenada,reggaeton,si,salir,si
1143,mañana,madrugador,no,universitaria,no,no,si,sin mascotas,cocinar,no,si,no,relajada,pop,no,casa,no
1144,noche,nocturno,si,secundaria,si,no,no,con mascotas,pedir comida,si,si,si,relajada,reggaeton,no,salir,si
1145,noche,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,no,si,ordenada,clasica,si,salir,si
1146,mañana,nocturno,si,secundaria,si,no,si,sin mascotas,cocinar,no,no,no,ordenada,rock,si,casa,no
1147,noche,nocturno,no,secundaria,si,si,no,con mascotas,pedir comida,no,si,no,relajada,reggaeton,si,salir,si
1148,noche,madrugador,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,pop,si,salir,si
1149,mañana,madrugador,si,universitaria,no,si,si,sin mascotas,cocinar,no,no,no,ordenada,pop,no,casa,no
1150,noche,nocturno,no,universitaria,si,no,no,con mascotas,pedir comida,si,si,si,relajada,clasica,no,salir,si
1151,noche,madrugador,no,secundaria,no,si,no,con mascotas,pedir comida,no,si,si,relajada,reggaeton,si,salir,si
1152,noche,madrugador,no,primaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,rock,no,casa,no
1153,noche,nocturno,no,universitaria,no,si,no,con mascotas,pedir comida,si,si,si,ordenada,pop,si,salir,si
1154,mañana,nocturno,si,primaria,no,no,no,con mascotas,cocinar,no,no,si,ordenada,reggaeton,no,casa,no
1155,mañana,madrugador,si,primaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,rock,no,casa,si
1156,mañana,nocturno,no,universitaria,si,si,si,con mascotas,pedir comida,si,si,no,ordenada,reggaeton,si,salir,si
1157,noche,madrugador,si,universitaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,pop,no,salir,no
1158,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,pedir comida,no,no,no,ordenada,pop,no,casa,no
1159,noche,madrugador,si,primaria,no,no,si,con mascotas,cocinar,si,no,no,ordenada,pop,no,casa,si
1160,noche,madrugador,no,universitaria,si,si,no,sin mascotas,pedir comida,si,si,no,ordenada,clasica,si,salir,si
1161,noche,madrugador,si,universitaria,no,si,no,con mascotas,pedir comida,si,si,si,ordenada,clasica,no,salir,si
1162,noche,madrugador,no,universitaria,no,si,no,con mascotas,pedir comida,si,no,no,ordenada,clasica,si,salir,si
1163,noche,nocturno,no,universitaria,si,si,no,con mascotas,cocinar,si,si,no,ordenada,rock,si,casa,si
1164,noche,madrugador,no,universitaria,si,si,no,sin mascotas,pedir comida,no,si,no,relajada,rock,si,salir,si
1165,mañana,madrugador,si,primaria,no,no,si,sin mascotas,cocinar,no,si,si,ordenada,rock,no,casa,no
1166,noche,nocturno,si,secundaria,si,si,no,con mascotas,pedir comida,si,si,si,ordenada,reggaeton,no,salir,si
1167,mañana,madrugador,si,universitaria,no,no,si,con mascotas,cocinar,si,no,no,ordenada,pop,no,casa,si
1168,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,cocinar,no,si,si,ordenada,pop,no,salir,no
1169,noche,nocturno,no,universitaria,no,si,no,sin mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,si
1170,mañana,madrugador,no,secundaria,no,no,si,con mascotas,cocinar,no,no,no,ordenada,rock,no,casa,no
1171,noche,nocturno,si,primaria,no,no,si,sin mascotas,pedir comida,no,no,no,ordenada,rock,si,casa,no
1172,noche,madrugador,no,universitaria,si,si,no,sin mascotas,cocinar,si,si,si,relajada,clasica,si,salir,no
1173,mañana,madrugador,si,universitaria,no,no,si,con mascotas,pedir comida,no,no,si,relajada,pop,no,casa,no
1174,noche,nocturno,no,secundaria,no,no,no,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,casa,si
1175,noche,madrugador,si,secundaria,si,no,no,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
1176,mañana,madrugador,si,universitaria,si,no,si,sin mascotas,cocinar,si,no,no,ordenada,clasica,no,casa,no
1177,noche,nocturno,no,universitaria,si,no,no,con mascotas,pedir comida,si,si,no,relajada,clasica,si,salir,si
1178,noche,nocturno,si,secundaria,si,si,no,con mascotas,cocinar,no,si,si,relajada,reggaeton,si,salir,si
1179,noche,madrugador,si,primaria,si,no,no,sin mascotas,pedir comida,no,no,no,ordenada,rock,si,salir,si
1180,mañana,madrugador,si,universitaria,no,no,no,sin mascotas,pedir comida,no,no,no,ordenada,pop,no,salir,si
1181,noche,madrugador,si,primaria,si,si,no,con mascotas,pedir comida,no,si,si,relajada,reggaeton,si,salir,si
1182,mañana,madrugador,si,universitaria,si,no,si,con mascotas,cocinar,no,no,no,ordenada,pop,no,casa,no
1183,mañana,madrugador,si,universitaria,no,si,si,sin mascotas,pedir comida,si,no,no,ordenada,pop,no,casa,no
1184,noche,nocturno,no,primaria,si,no,no,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
1185,noche,nocturno,no,secundaria,no,no,si,sin mascotas,pedir comida,si,no,si,relajada,reggaeton,si,salir,si
1186,noche,madrugador,si,primaria,si,no,si,sin mascotas,cocinar,no,si,no,relajada,rock,si,salir,si
1187,mañana,madrugador,si,primaria,no,no,si,sin mascotas,pedir comida,no,no,no,ordenada,pop,no,casa,no
1188,noche,nocturno,no,secundaria,si,si,si,con mascotas,pedir comida,no,si,si,relajada,reggaeton,si,casa,si
1189,mañana,madrugador,si,secundaria,no,no,no,sin mascotas,cocinar,si,no,no,ordenada,rock,no,salir,no
1190,noche,nocturno,no,secundaria,si,si,no,con mascotas,cocinar,si,si,si,ordenada,reggaeton,no,casa,si
1191,mañana,madrugador,no,universitaria,no,no,si,con mascotas,cocinar,no,si,no,ordenada,rock,no,casa,no
1192,noche,madrugador,no,secundaria,si,si,no,sin mascotas,cocinar,si,no,no,relajada,reggaeton,si,salir,si
1193,noche,nocturno,no,secundaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
1194,mañana,madrugador,no,universitaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,reggaeton,no,casa,no
1195,mañana,madrugador,si,primaria,no,no,si,con mascotas,pedir comida,si,no,no,ordenada,rock,si,casa,no
1196,noche,madrugador,no,secundaria,si,si,no,sin mascotas,cocinar,si,si,no,relajada,reggaeton,si,salir,no
1197,noche,madrugador,no,secundaria,si,si,no,con mascotas,pedir comida,no,si,si,relajada,rock,no,salir,no
1198,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,cocinar,no,no,si,relajada,pop,no,casa,no
1199,mañana,nocturno,si,primaria,no,no,si,sin mascotas,cocinar,no,no,no,relajada,pop,no,casa,no
1200,noche,madrugador,no,universitaria,si,no,no,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,no
1201,noche,madrugador,si,universitaria,si,no,si,sin mascotas,cocinar,no,si,no,ordenada,clasica,si,casa,no
1202,noche,madrugador,si,secundaria,si,si,no,con mascotas,pedir comida,no,si,si,relajada,reggaeton,no,salir,si
1203,noche,nocturno,si,secundaria,si,si,no,con mascotas,pedir comida,si,no,si,relajada,reggaeton,si,casa,si
1204,noche,madrugador,no,universitaria,si,si,si,con mascotas,pedir comida,no,si,si,relajada,reggaeton,si,salir,no
1205,noche,madrugador,si,universitaria,no,no,si,con mascotas,cocinar,no,si,no,relajada,pop,no,casa,no
1206,noche,nocturno,si,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,pop,si,casa,si
1207,noche,madrugador,no,universitaria,si,no,no,con mascotas,pedir comida,no,no,si,ordenada,rock,si,salir,si
1208,noche,nocturno,no,universitaria,si,si,si,sin mascotas,pedir comida,si,si,si,ordenada,clasica,si,salir,si
1209,mañana,madrugador,si,universitaria,no,si,si,con mascotas,cocinar,no,no,no,ordenada,rock,no,casa,no
1210,noche,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,si
1211,mañana,nocturno,no,universitaria,si,si,no,con mascotas,cocinar,no,si,no,relajada,rock,si,salir,si
1212,mañana,nocturno,si,secundaria,si,si,no,con mascotas,pedir comida,no,si,si,ordenada,reggaeton,si,casa,no
1213,mañana,nocturno,no,secundaria,si,si,no,con mascotas,cocinar,si,no,si,ordenada,reggaeton,si,salir,si
1214,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,cocinar,no,no,si,ordenada,reggaeton,no,casa,no
1215,mañana,madrugador,no,primaria,si,no,si,sin mascotas,cocinar,si,no,si,relajada,rock,no,salir,no
1216,mañana,madrugador,no,secundaria,si,no,si,con mascotas,pedir comida,no,si,si,ordenada,reggaeton,no,salir,si
1217,noche,nocturno,no,universitaria,si,si,no,con mascotas,cocinar,si,si,si,relajada,clasica,si,salir,si
1218,noche,madrugador,si,universitaria,no,no,si,con mascotas,cocinar,si,no,no,ordenada,pop,no,salir,si
1219,mañana,madrugador,si,primaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,rock,no,casa,no
1220,mañana,nocturno,no,primaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,rock,no,salir,no
1221,noche,nocturno,no,universitaria,no,si,no,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,casa,si
1222,mañana,nocturno,si,secundaria,no,no,no,sin mascotas,pedir comida,no,si,si,ordenada,reggaeton,si,salir,no
1223,noche,nocturno,si,universitaria,si,si,si,sin mascotas,pedir comida,si,si,si,ordenada,reggaeton,si,salir,si
1224,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,cocinar,no,no,si,ordenada,rock,no,casa,no
1225,mañana,nocturno,si,universitaria,no,no,si,con mascotas,cocinar,si,si,no,relajada,rock,no,casa,no
1226,noche,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,pop,si,casa,si
1227,noche,nocturno,no,universitaria,si,si,si,con mascotas,pedir comida,si,no,si,relajada,clasica,si,salir,si
1228,mañana,madrugador,si,secundaria,si,si,no,con mascotas,pedir comida,no,si,si,relajada,reggaeton,si,salir,si
1229,noche,madrugador,si,universitaria,no,si,si,sin mascotas,cocinar,no,no,no,ordenada,pop,no,casa,no
1230,noche,madrugador,no,secundaria,si,si,si,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
1231,mañana,madrugador,no,universitaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,pop,no,casa,no
1232,noche,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,si
1233,noche,nocturno,no,secundaria,si,si,no,con mascotas,cocinar,si,si,si,relajada,reggaeton,si,casa,si
1234,mañana,madrugador,si,universitaria,si,no,si,sin mascotas,cocinar,no,no,si,ordenada,pop,no,casa,no
1235,noche,madrugador,no,secundaria,no,no,no,sin mascotas,cocinar,no,no,no,ordenada,rock,si,casa,no
1236,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,reggaeton,no,casa,si
1237,noche,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,ordenada,clasica,si,salir,si
1238,noche,madrugador,no,secundaria,si,si,no,con mascotas,cocinar,si,si,si,relajada,rock,si,salir,si
1239,mañana,nocturno,no,secundaria,no,si,si,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
1240,noche,nocturno,no,secundaria,si,si,si,con mascotas,pedir comida,si,si,si,relajada,rock,no,salir,si
1241,noche,madrugador,si,secundaria,si,si,si,con mascotas,pedir comida,no,si,si,ordenada,reggaeton,si,casa,no
1242,mañana,nocturno,si,universitaria,no,no,si,con mascotas,cocinar,no,no,no,ordenada,rock,si,casa,no
1243,noche,nocturno,si,secundaria,si,si,si,con mascotas,pedir comida,si,no,no,relajada,reggaeton,si,salir,si
1244,noche,nocturno,no,universitaria,no,si,no,con mascotas,cocinar,si,si,si,relajada,clasica,si,salir,si
1245,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,pedir comida,no,no,si,ordenada,pop,si,casa,no
1246,noche,madrugador,si,primaria,si,no,si,con mascotas,cocinar,no,no,no,ordenada,rock,no,casa,si
1247,mañana,madrugador,si,universitaria,si,no,si,con mascotas,cocinar,si,no,si,ordenada,rock,no,casa,no
1248,noche,madrugador,no,secundaria,si,no,no,sin mascotas,cocinar,si,no,si,relajada,reggaeton,si,salir,si
1249,noche,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,no,relajada,clasica,si,salir,si
1250,mañana,madrugador,si,primaria,no,no,si,sin mascotas,pedir comida,no,no,no,ordenada,rock,no,casa,no
1251,noche,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,si
1252,noche,nocturno,no,universitaria,no,no,no,con mascotas,pedir comida,si,si,si,relajada,pop,si,salir,si
1253,noche,nocturno,no,universitaria,no,si,si,con mascotas,pedir comida,si,si,no,relajada,clasica,si,casa,si
1254,noche,nocturno,no,secundaria,si,si,no,con mascotas,pedir comida,no,no,si,relajada,reggaeton,si,salir,si
1255,noche,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,ordenada,clasica,si,salir,si
1256,mañana,madrugador,no,secundaria,si,si,no,con mascotas,pedir comida,si,no,si,ordenada,reggaeton,no,salir,si
1257,noche,madrugador,no,secundaria,si,si,si,con mascotas,cocinar,si,si,si,ordenada,clasica,no,salir,si
1258,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,pedir comida,no,no,no,relajada,pop,no,casa,no
1259,noche,nocturno,si,secundaria,si,si,no,con mascotas,pedir comida,si,si,no,relajada,reggaeton,si,casa,si
1260,noche,nocturno,si,secundaria,no,no,no,con mascotas,pedir comida,si,no,si,relajada,reggaeton,si,casa,si
1261,mañana,madrugador,no,universitaria,si,si,si,sin mascotas,cocinar,si,no,no,ordenada,rock,no,casa,no
1262,noche,madrugador,si,primaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,pop,si,casa,no
1263,noche,nocturno,no,secundaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,rock,no,salir,no
1264,mañana,madrugador,si,universitaria,no,si,no,sin mascotas,cocinar,no,no,no,ordenada,pop,no,casa,no
1265,noche,nocturno,si,secundaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
1266,mañana,nocturno,si,primaria,no,no,si,sin mascotas,cocinar,si,no,si,ordenada,clasica,no,casa,si
1267,mañana,nocturno,si,secundaria,no,si,no,con mascotas,pedir comida,no,no,si,relajada,reggaeton,no,salir,si
1268,noche,madrugador,no,primaria,no,no,si,sin mascotas,pedir comida,no,no,no,ordenada,pop,no,casa,no
1269,mañana,nocturno,si,primaria,no,no,si,sin mascotas,cocinar,no,si,no,ordenada,rock,si,casa,no
1270,mañana,madrugador,no,primaria,no,no,si,sin mascotas,cocinar,si,no,no,ordenada,rock,no,casa,no
1271,mañana,nocturno,no,primaria,no,no,si,con mascotas,cocinar,no,si,no,relajada,rock,no,casa,no
1272,mañana,nocturno,si,secundaria,si,si,no,con mascotas,cocinar,si,no,si,ordenada,reggaeton,si,casa,si
1273,mañana,madrugador,si,primaria,no,no,si,con mascotas,pedir comida,no,no,no,ordenada,rock,si,casa,no
1274,mañana,nocturno,si,primaria,no,no,si,sin mascotas,cocinar,no,no,no,relajada,rock,no,casa,no
1275,noche,madrugador,no,universitaria,no,no,no,sin mascotas,pedir comida,si,no,si,relajada,rock,no,casa,no
1276,mañana,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,no,ordenada,clasica,si,salir,si
1277,noche,nocturno,no,secundaria,si,si,no,con mascotas,pedir comida,no,no,si,relajada,clasica,si,casa,si
1278,noche,nocturno,no,universitaria,si,si,no,con mascotas,cocinar,si,si,si,ordenada,clasica,si,salir,si
1279,mañana,madrugador,si,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,ordenada,clasica,si,salir,si
1280,mañana,madrugador,no,primaria,no,si,si,sin mascotas,cocinar,no,no,no,ordenada,rock,si,casa,no
1281,noche,nocturno,si,secundaria,no,si,no,con mascotas,pedir comida,no,si,si,ordenada,reggaeton,si,salir,si
1282,noche,madrugador,si,primaria,no,no,si,sin mascotas,cocinar,no,no,si,ordenada,rock,si,casa,no
1283,noche,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,ordenada,pop,si,salir,si
1284,noche,nocturno,si,primaria,si,no,no,con mascotas,pedir comida,si,si,si,relajada,rock,si,salir,si
1285,noche,nocturno,no,secundaria,si,si,no,sin mascotas,pedir comida,si,si,si,ordenada,reggaeton,si,salir,si
1286,mañana,nocturno,si,primaria,si,si,si,sin mascotas,cocinar,no,si,no,ordenada,rock,si,salir,no
1287,mañana,madrugador,no,universitaria,si,si,no,sin mascotas,cocinar,no,no,si,ordenada,pop,no,casa,si
1288,mañana,madrugador,si,universitaria,no,no,no,sin mascotas,cocinar,si,no,si,ordenada,pop,no,casa,no
1289,noche,madrugador,si,universitaria,no,no,si,con mascotas,cocinar,si,si,no,ordenada,rock,no,casa,no
1290,mañana,madrugador,no,universitaria,no,si,si,con mascotas,cocinar,si,no,no,ordenada,pop,no,casa,si
1291,noche,nocturno,no,secundaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,no
1292,noche,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,clasica,si,casa,no
1293,mañana,madrugador,si,primaria,si,no,si,con mascotas,pedir comida,no,no,no,ordenada,rock,si,casa,no
1294,mañana,nocturno,si,primaria,si,no,si,sin mascotas,cocinar,no,si,no,ordenada,rock,si,casa,no
